ClienteId;Sexo;DataNascimento
1247;1;07/01/1995
1248;2;01/04/1989
1249;1;26/10/1995
1250;1;31/05/1982
1251;1;21/03/1980
1252;1;14/08/1999
1253;1;09/04/1996
1254;1;05/12/1980
1255;1;06/11/1997
1256;2;24/06/2001
1257;2;14/03/1996
1258;2;07/01/1994
1259;2;18/09/1981
1260;1;26/08/1993
1261;1;17/06/1985
1262;2;12/09/2002
1263;1;23/06/1986
1264;2;11/06/1987
1265;2;08/08/1987
1266;1;18/11/1992
1267;1;22/03/1994
1268;1;14/05/2000
1269;1;25/12/1981
1270;1;15/01/1999
1271;2;24/03/1997
1272;1;21/12/1984
1273;2;22/07/2002
1274;2;29/11/1990
1275;1;05/03/2001
1276;2;21/09/1984
1277;1;15/06/1981
1278;1;29/04/2000
1279;2;04/03/1996
1280;1;09/07/1998
1281;2;26/07/1987
1282;2;24/01/1982
1283;2;13/03/1987
1284;1;27/03/1988
1285;2;19/03/2000
1286;1;22/08/1990
1287;2;28/07/1998
1288;2;26/08/1988
1289;2;06/03/2002
1290;2;19/03/1987
1291;2;28/06/1986
1292;2;14/11/1995
1293;2;05/06/1990
1294;1;11/11/2001
1295;2;20/07/1991
1296;2;14/04/1997
1297;1;25/07/1991
1298;2;08/02/2002
1299;1;02/03/1991
1300;2;07/04/1987
1301;1;23/03/1992
1302;1;13/03/1983
1303;2;29/01/1987
1304;1;09/12/1987
1305;2;20/02/1994
1306;2;10/02/1983
1307;2;24/04/1993
1308;2;09/12/2000
1309;2;27/02/1992
1310;1;29/03/1983
1311;2;23/08/1991
1312;1;18/02/1990
1313;2;09/09/1983
1314;2;27/08/1982
1315;2;04/04/1980
1316;1;28/10/1987
1317;2;15/03/1983
1318;1;27/05/2002
1319;2;12/11/2001
1320;1;22/04/1999
1321;1;18/02/1995
1322;1;26/01/1993
1323;2;08/11/1992
1324;1;22/09/2001
1325;1;06/09/2001
1326;1;08/06/1990
1327;2;29/10/1984
1328;2;09/02/1997
1329;2;23/01/1986
1330;2;12/04/1989
1331;2;03/04/1982
1332;1;18/03/2002
1333;2;21/12/1980
1334;1;04/01/1999
1335;1;02/09/1992
1336;1;16/06/2001
1337;1;18/07/1985
1338;1;26/03/1983
1339;1;01/02/1980
1340;1;16/09/1999
1341;1;22/05/1999
1342;1;16/09/2000
1343;1;07/05/1999
1344;2;19/10/1982
1345;2;24/06/1987
1346;1;27/08/1991
1347;1;30/05/1994
1348;1;10/01/1985
1349;2;14/11/1986
1350;2;28/02/1980
1351;1;18/02/2002
1352;1;15/03/1980
1353;1;04/04/1999
1354;1;09/04/1985
1355;1;29/12/1996
1356;2;09/10/1997
1357;1;10/11/1997
1358;2;18/06/1994
1359;1;21/05/1984
1360;1;11/05/1994
1361;1;06/11/2000
1362;1;09/09/1981
1363;2;23/10/1998
1364;1;17/03/1983
1365;1;01/05/1982
1366;1;19/08/1987
1367;2;11/01/2001
1368;1;17/06/1993
1369;2;01/12/1980
1370;1;29/11/1983
1371;1;24/04/1987
1372;1;13/12/1985
1373;1;07/07/1997
1374;2;04/11/1981
1375;2;16/07/2002
1376;2;26/03/1986
1377;2;16/03/1999
1378;1;30/09/2001
1379;2;06/02/1995
1380;2;25/01/1983
1381;2;16/10/1991
1382;1;01/09/1994
1383;2;27/10/1994
1384;2;26/04/1984
1385;1;14/09/1997
1386;2;11/03/1980
1387;1;15/03/1993
1388;2;03/09/1990
1389;2;11/08/1986
1390;1;24/05/1994
1391;2;31/08/1997
1392;1;07/08/1989
1393;2;02/11/1985
1394;1;25/01/1992
1395;2;01/04/1994
1396;1;27/03/2002
1397;1;04/01/1985
1398;1;03/01/1986
1399;2;04/07/1999
1400;2;31/03/1987
1401;1;24/03/1982
1402;1;22/10/1980
1403;2;11/10/1999
1404;2;20/02/1996
1405;2;14/07/1982
1406;1;12/02/1980
1407;1;11/11/1989
1408;2;26/07/2000
1409;1;21/05/1985
1410;1;22/02/1989
1411;2;24/11/1989
1412;1;02/04/1987
1413;1;17/07/1997
1414;2;21/03/1988
1415;2;05/01/2000
1416;1;28/12/1992
1417;1;13/04/1984
1418;2;06/09/1985
1419;1;30/05/1989
1420;2;01/03/1996
1421;1;10/06/1991
1422;2;12/08/1992
1423;2;26/12/1993
1424;1;04/12/1982
1425;2;06/09/1987
1426;1;01/08/2002
1427;2;23/05/1983
1428;1;01/06/1984
1429;2;27/04/1995
1430;2;01/10/1991
1431;1;25/03/1986
1432;2;23/02/1990
1433;2;09/11/1982
1434;1;14/07/1988
1435;1;09/04/1982
1436;1;20/01/1986
1437;2;06/05/1984
1438;1;07/06/2002
1439;1;17/08/2002
1440;2;22/06/2001
1441;2;15/03/1982
1442;1;25/04/1992
1443;2;17/01/1988
1444;1;22/09/1980
1445;1;05/11/1983
1446;1;10/06/1987
1447;1;13/08/1995
1448;2;24/03/1980
1449;2;28/08/2002
1450;2;15/08/1981
1451;2;21/07/1993
1452;1;13/01/1988
1453;2;09/07/1988
1454;2;03/01/2001
1455;2;30/04/2000
1456;2;11/11/1994
1457;1;29/07/1990
1458;1;28/02/1982
1459;1;02/07/2002
1460;2;26/06/1993
1461;2;12/01/1986
1462;2;02/08/1995
1463;2;19/10/1985
1464;2;19/11/1984
1465;2;19/02/1983
1466;1;20/07/1986
1467;1;19/12/1997
1468;1;02/06/2000
1469;1;27/08/1993
1470;2;21/05/1997
1471;2;27/10/2002
1472;1;03/05/1990
1473;1;13/11/1987
1474;1;21/04/1996
1475;1;03/01/1992
1476;2;02/11/2002
1477;1;12/04/1998
1478;2;23/06/1985
1479;1;28/03/1994
1480;2;13/06/1984
1481;2;29/03/1992
1482;1;03/09/1980
1483;2;16/04/1983
1484;1;30/09/1991
1485;2;23/09/1986
1486;2;11/08/1994
1487;1;31/08/1980
1488;2;28/01/1997
1489;1;14/07/1998
1490;1;22/11/1981
1491;1;07/08/1994
1492;2;20/07/1988
1493;1;19/04/1993
1494;2;26/08/2001
1495;2;28/04/1987
1496;2;14/09/2002
1497;2;22/04/1987
1498;2;17/02/1980
1499;2;14/10/1998
1500;2;30/03/2000
1501;2;18/07/1998
1502;1;02/03/1981
1503;2;01/04/1995
1504;1;18/04/1984
1505;1;02/03/1980
1506;1;05/08/1990
1507;2;14/10/1992
1508;1;27/06/1997
1509;2;27/11/1980
1510;1;03/05/1996
1511;2;08/02/1996
1512;1;30/01/1983
1513;2;10/01/1997
1514;1;07/07/1990
1515;1;25/02/2000
1516;2;02/07/2002
1517;2;14/03/1986
1518;2;25/10/1998
1519;2;16/09/1983
1520;2;24/09/1980
1521;1;15/01/1987
1522;1;25/08/1988
1523;2;26/08/1983
1524;2;02/12/1999
1525;2;20/06/1987
1526;2;18/08/1996
1527;2;17/09/1985
1528;1;28/12/1986
1529;2;10/10/1988
1530;2;23/09/1983
1531;1;24/11/1995
1532;1;11/11/1986
1533;1;29/09/1998
1534;2;05/09/1995
1535;1;10/10/1987
1536;2;24/03/1994
1537;1;11/08/1997
1538;2;28/08/2000
1539;1;24/09/2000
1540;1;11/07/2001
1541;1;06/06/1980
1542;2;12/05/1995
1543;2;04/01/1985
1544;1;07/04/1980
1545;2;19/03/1982
1546;2;27/12/1998
1547;2;07/11/1988
1548;2;31/03/1990
1549;2;10/03/1996
1550;2;29/08/1984
1551;1;09/06/1981
1552;2;29/01/1980
1553;1;05/09/1987
1554;2;28/01/1993
1555;1;04/10/1988
1556;1;10/11/1993
1557;1;02/09/1999
1558;2;02/06/1995
1559;1;25/05/1986
1560;1;22/01/1997
1561;2;15/09/2001
1562;2;12/05/2002
1563;1;27/08/1999
1564;1;31/07/1995
1565;1;14/07/1993
1566;2;27/03/1996
1567;1;09/07/1987
1568;2;12/05/1989
1569;1;09/09/1986
1570;1;18/02/1995
1571;1;27/06/2002
1572;1;09/09/2000
1573;1;04/03/1993
1574;2;10/09/1993
1575;1;31/07/1995
1576;1;15/06/2000
1577;2;14/10/1992
1578;1;01/01/1981
1579;1;15/02/1995
1580;2;08/10/1986
1581;1;05/12/1991
1582;2;14/12/1981
1583;2;07/06/1992
1584;1;20/05/2000
1585;1;17/07/1983
1586;2;21/08/1987
1587;2;26/11/1991
1588;1;21/05/1996
1589;1;03/09/1992
1590;2;30/05/1982
1591;1;30/06/1999
1592;2;20/09/1989
1593;2;01/09/1991
1594;1;13/05/1992
1595;1;27/07/1991
1596;1;26/05/1988
1597;2;04/02/1986
1598;1;01/05/1985
1599;1;02/12/1984
1600;2;15/08/1999
1601;1;24/08/1985
1602;1;21/06/1987
1603;2;25/04/1996
1604;1;17/11/1994
1605;2;21/07/1985
1606;1;02/06/1985
1607;2;28/09/1991
1608;2;24/10/1996
1609;1;19/04/1995
1610;2;09/07/2002
1611;1;14/02/1988
1612;1;21/09/1991
1613;2;05/03/1992
1614;1;13/11/1986
1615;1;10/10/2002
1616;2;16/04/1980
1617;2;23/01/2001
1618;2;13/03/1980
1619;2;14/01/1987
1620;1;13/10/1998
1621;1;20/05/1996
1622;2;05/02/2000
1623;2;20/01/1990
1624;2;14/05/1999
1625;2;24/03/2000
1626;1;03/07/2002
1627;2;26/10/1990
1628;1;23/09/1993
1629;1;16/12/1984
1630;2;03/04/1994
1631;1;29/04/1998
1632;2;03/02/1988
1633;1;20/07/1996
1634;2;24/10/1992
1635;2;02/02/1981
1636;2;06/07/1982
1637;2;26/08/1989
1638;2;31/10/1985
1639;2;26/01/1984
1640;1;09/12/2001
1641;1;28/03/1999
1642;1;06/11/1998
1643;1;10/02/1997
1644;2;13/08/1990
1645;1;11/08/1984
1646;2;28/06/1987
1647;2;07/12/1984
1648;2;12/05/1983
1649;2;16/03/1991
1650;2;12/07/1988
1651;2;19/04/1998
1652;1;22/02/1999
1653;2;13/11/2001
1654;1;07/04/1999
1655;2;11/08/2001
1656;2;22/03/1984
1657;2;31/07/1981
1658;2;28/03/1994
1659;2;18/04/2000
1660;1;16/04/1991
1661;2;01/03/1996
1662;1;01/07/1996
1663;2;04/11/1994
1664;2;29/07/1985
1665;1;23/05/1988
1666;1;18/09/2000
1667;2;19/09/1993
1668;1;15/06/2001
1669;2;01/08/1994
1670;2;10/12/2000
1671;2;18/03/2001
1672;1;25/07/1998
1673;1;21/11/1987
1674;2;10/06/1997
1675;2;01/03/1995
1676;1;18/03/1980
1677;1;21/04/1998
1678;1;14/12/1985
1679;1;19/08/2000
1680;1;01/05/1988
1681;1;31/10/1989
1682;2;21/08/1982
1683;1;02/02/2002
1684;2;26/07/1981
1685;1;12/01/1988
1686;1;11/12/1987
1687;2;05/03/2000
1688;2;01/01/2000
1689;2;11/03/1996
1690;1;23/09/1986
1691;1;23/12/1984
1692;2;10/09/1993
1693;1;02/09/1986
1694;2;12/05/1999
1695;2;01/04/1997
1696;2;20/05/1996
1697;1;16/06/1988
1698;2;01/03/1982
1699;1;10/08/1996
1700;2;30/06/1983
1701;2;12/05/1996
1702;2;22/08/1981
1703;2;08/11/1988
1704;1;05/05/1981
1705;2;28/05/1995
1706;1;15/02/1981
1707;1;12/10/1987
1708;2;03/10/1990
1709;2;12/08/1996
1710;2;13/10/1982
1711;2;05/11/1996
1712;2;22/09/1997
1713;2;18/03/2002
1714;2;05/06/1987
1715;1;02/02/1984
1716;1;22/10/1986
1717;2;13/12/1984
1718;1;08/09/1988
1719;2;03/12/1998
1720;1;25/09/1991
1721;2;07/02/1999
1722;1;14/08/1991
1723;1;02/06/1983
1724;1;09/12/1985
1725;2;26/06/1980
1726;2;03/02/1990
1727;1;15/11/1985
1728;1;30/08/1992
1729;1;15/10/1992
1730;1;13/12/1983
1731;1;24/12/1998
1732;1;22/08/1991
1733;2;30/03/1999
1734;2;14/07/1993
1735;1;21/03/1987
1736;2;11/01/1980
1737;2;07/10/1982
1738;2;26/11/1984
1739;2;13/05/1994
1740;1;10/08/2000
1741;1;28/02/1998
1742;2;24/12/1998
1743;1;23/03/1991
1744;1;06/09/1987
1745;2;17/05/2001
1746;2;21/11/1982
1747;1;17/07/1987
1748;1;20/09/1982
1749;2;31/01/1989
1750;2;21/05/1999
1751;2;17/01/1989
1752;2;19/10/1985
1753;2;29/01/1987
1754;2;17/10/1994
1755;2;24/05/1987
1756;2;17/04/1998
1757;2;28/01/1985
1758;2;02/11/1982
1759;1;25/01/1998
1760;1;04/11/1985
1761;1;21/10/2002
1762;1;24/06/1995
1763;1;26/05/1991
1764;1;12/05/1999
1765;1;16/04/1993
1766;2;18/04/1995
1767;2;18/01/1993
1768;1;30/12/1999
1769;2;28/08/1983
1770;1;26/12/1996
1771;1;14/07/2001
1772;1;19/01/1996
1773;2;20/02/1993
1774;2;26/06/1998
1775;1;09/08/1984
1776;2;20/12/1983
1777;2;17/07/1980
1778;1;19/02/2001
1779;1;21/01/1980
1780;1;10/03/1985
1781;1;04/02/1989
1782;2;13/11/1981
1783;1;20/12/1988
1784;2;12/07/1998
1785;2;26/10/2000
1786;1;03/04/1992
1787;1;26/06/1983
1788;2;17/07/1995
1789;1;23/02/1996
1790;1;14/03/1995
1791;2;29/05/1997
1792;2;02/12/1986
1793;1;07/11/1995
1794;1;24/12/1986
1795;1;09/02/1981
1796;2;14/09/1982
1797;1;23/02/2002
1798;2;04/09/1994
1799;2;24/05/2001
1800;1;17/09/1998
1801;1;06/12/1980
1802;1;04/07/1993
1803;2;09/11/1983
1804;1;27/09/1993
1805;2;14/08/1991
1806;1;09/01/1982
1807;2;28/06/1990
1808;2;01/09/1986
1809;2;01/08/1994
1810;2;27/04/1985
1811;1;15/10/1993
1812;2;28/01/1991
1813;1;29/06/1981
1814;2;21/06/2000
1815;1;19/05/1986
1816;2;20/05/1989
1817;1;07/09/1994
1818;2;07/05/1998
1819;2;31/08/1997
1820;1;22/02/1983
1821;2;20/12/1989
1822;2;05/03/1984
1823;2;15/04/1992
1824;1;13/06/1983
1825;1;23/07/1994
1826;2;29/11/1993
1827;1;19/02/1989
1828;1;10/12/1987
1829;1;06/02/2000
1830;1;06/02/1983
1831;2;28/09/2000
1832;2;04/01/1981
1833;1;21/06/1991
1834;2;10/09/1990
1835;2;23/04/1985
1836;1;26/09/1982
1837;2;16/07/1996
1838;1;23/07/1987
1839;1;11/01/1982
1840;2;27/01/1985
1841;2;02/03/1988
1842;1;05/01/1991
1843;2;18/10/2000
1844;2;22/09/1992
1845;2;07/10/1991
1846;2;28/08/2002
1847;2;12/07/1995
1848;2;21/01/1986
1849;1;13/04/1981
1850;1;18/06/1998
1851;1;31/01/1991
1852;2;13/04/1988
1853;2;20/10/1988
1854;1;07/01/1995
1855;2;20/08/1980
1856;1;22/10/1992
1857;2;03/10/2000
1858;1;14/03/1999
1859;1;19/01/2001
1860;2;25/04/1980
1861;1;17/11/1989
1862;2;08/04/1983
1863;2;10/04/2001
1864;2;13/07/1991
1865;1;03/05/1993
1866;2;26/02/1999
1867;2;19/06/1991
1868;2;06/04/1989
1869;1;09/05/1997
1870;2;16/11/1987
1871;2;04/04/1991
1872;1;01/12/1996
1873;1;15/10/1991
1874;2;24/03/1983
1875;1;08/04/1985
1876;1;11/07/1990
1877;1;09/03/1999
1878;1;27/02/1986
1879;2;28/02/1991
1880;2;29/10/1988
1881;2;23/08/1984
1882;2;15/09/1986
1883;2;15/06/1981
1884;1;10/09/1994
1885;2;24/10/2002
1886;1;01/08/1984
1887;2;14/09/1986
1888;2;29/04/1985
1889;2;04/08/1986
1890;1;04/04/1993
1891;2;27/03/1997
1892;1;12/07/1993
1893;2;11/04/1997
1894;2;19/08/1982
1895;2;14/06/1987
1896;1;09/02/1999
1897;2;09/11/1994
1898;2;10/10/1994
1899;2;27/06/1989
1900;2;18/02/1982
1901;2;06/02/1980
1902;2;19/05/1984
1903;2;11/09/2000
1904;1;05/09/1992
1905;2;06/10/1990
1906;2;19/09/1996
1907;1;28/11/2002
1908;1;12/12/1980
1909;1;28/06/2000
1910;2;17/07/1992
1911;1;02/08/1998
1912;2;06/10/1994
1913;1;02/10/1997
1914;2;02/10/1981
1915;1;18/11/2002
1916;2;21/09/1986
1917;1;25/07/1980
1918;2;08/09/1999
1919;2;23/09/1989
1920;1;04/11/1992
1921;2;07/02/2000
1922;1;26/08/2002
1923;1;30/04/1985
1924;1;25/12/1986
1925;2;22/08/1985
1926;1;04/12/1995
1927;2;18/01/1980
1928;1;11/05/2001
1929;2;10/07/1997
1930;2;24/04/1984
1931;2;21/10/1992
1932;2;27/10/1998
1933;2;17/09/1983
1934;1;01/02/1982
1935;2;05/08/1998
1936;1;02/10/1997
1937;1;09/08/1983
1938;2;19/08/1982
1939;2;10/07/1996
1940;2;13/09/1995
1941;2;17/09/1981
1942;2;14/06/1995
1943;1;03/05/2000
1944;1;12/06/1997
1945;2;17/02/1997
1946;2;13/02/1995
1947;2;15/10/1992
1948;1;30/05/1982
1949;1;01/05/1989
1950;2;05/03/1997
1951;1;26/11/2001
1952;2;31/08/1990
1953;1;26/09/1987
1954;1;27/08/2002
1955;2;04/07/1982
1956;2;26/04/1996
1957;1;30/03/1980
1958;1;04/01/1981
1959;1;14/01/1999
1960;2;29/04/1981
1961;1;24/08/1994
1962;1;05/02/1987
1963;2;10/04/1993
1964;2;25/09/1983
1965;2;13/08/2000
1966;2;12/09/1986
1967;2;18/10/1993
1968;1;09/07/1986
1969;1;15/01/1981
1970;2;13/10/1980
1971;2;24/09/2001
1972;2;23/05/1988
1973;2;03/01/2001
1974;2;28/04/1980
1975;1;04/03/1987
1976;2;10/06/1986
1977;2;10/12/1998
1978;1;24/09/2001
1979;1;22/09/1982
1980;1;03/07/1996
1981;1;09/11/1991
1982;2;10/10/1997
1983;2;31/12/1991
1984;2;19/12/1981
1985;2;24/11/1984
1986;2;18/02/1999
1987;2;01/12/1982
1988;1;20/05/1998
1989;2;19/02/1994
1990;2;31/12/1985
1991;1;01/11/1999
1992;1;27/06/1983
1993;2;15/04/1991
1994;2;07/08/1987
1995;2;24/05/2001
1996;1;22/12/1991
1997;2;28/09/1982
1998;1;19/10/1992
1999;2;15/05/1981
2000;1;12/02/1990
2001;2;26/03/1995
2002;2;30/06/1998
2003;2;14/01/1986
2004;1;25/04/1982
2005;2;25/01/1986
2006;1;24/12/1998
2007;2;09/10/2000
2008;1;23/12/1987
2009;2;06/08/1985
2010;1;31/05/1990
2011;2;05/05/1988
2012;1;26/12/1996
2013;1;14/01/1982
2014;1;16/05/1982
2015;1;20/02/1989
2016;1;03/03/1986
2017;2;14/09/1997
2018;1;28/09/1999
2019;2;08/07/1984
2020;2;04/10/1991
2021;1;07/08/1984
2022;2;30/12/1996
2023;2;24/10/1995
2024;1;14/04/1987
2025;1;18/11/1987
2026;2;23/10/1982
2027;2;15/01/1981
2028;1;14/09/1999
2029;2;18/07/1995
2030;2;20/09/1982
2031;2;11/05/1998
2032;2;27/04/1993
2033;2;19/08/2002
2034;1;02/10/1984
2035;2;26/04/1988
2036;2;14/03/1991
2037;2;01/12/2001
2038;1;12/02/2002
2039;2;12/07/1995
2040;2;20/03/2000
2041;2;04/12/1981
2042;2;19/03/1983
2043;2;16/01/1992
2044;2;05/04/1990
2045;1;31/10/1995
2046;1;23/05/1982
2047;2;02/06/2001
2048;2;26/11/1997
2049;1;09/06/2001
2050;2;26/01/1990
2051;2;06/07/2000
2052;2;08/01/1995
2053;2;14/07/1987
2054;2;01/09/1988
2055;2;23/06/1991
2056;2;13/02/1996
2057;1;13/04/2001
2058;2;16/11/1992
2059;1;09/03/1997
2060;1;11/10/2001
2061;2;31/03/1991
2062;2;13/02/1998
2063;1;01/06/1990
2064;1;17/05/1990
2065;2;17/04/1999
2066;2;10/03/1991
2067;1;27/07/2002
2068;2;07/01/2001
2069;1;23/01/2000
2070;1;24/11/1993
2071;1;09/03/1981
2072;2;07/01/1998
2073;1;26/07/1987
2074;1;14/07/1996
2075;2;08/04/1988
2076;1;08/10/1980
2077;2;18/12/2002
2078;2;11/04/2001
2079;2;25/04/1983
2080;2;24/03/1983
2081;2;05/03/1987
2082;1;06/12/1988
2083;2;13/12/2002
2084;1;30/04/1997
2085;2;16/11/1993
2086;1;22/04/1993
2087;1;23/10/1990
2088;1;15/02/1987
2089;1;27/11/1987
2090;2;01/05/1986
2091;1;09/03/1998
2092;2;26/02/1993
2093;2;03/09/1981
2094;1;28/05/1998
2095;1;15/10/1996
2096;2;04/03/1988
2097;2;28/01/1985
2098;1;02/12/1995
2099;2;20/06/1996
2100;1;28/02/1987
2101;2;02/01/1991
2102;2;30/10/1986
2103;2;10/02/1988
2104;1;25/11/1990
2105;2;25/12/1982
2106;2;28/02/1990
2107;1;02/10/2002
2108;1;17/06/1995
2109;1;29/06/1986
2110;2;14/06/1982
2111;2;02/09/1981
2112;2;31/05/2002
2113;1;14/06/2001
2114;1;09/04/1986
2115;1;16/11/1987
2116;2;22/02/1991
2117;2;25/10/1999
2118;1;01/02/1988
2119;2;02/09/1998
2120;1;19/10/1980
2121;2;01/08/1992
2122;2;07/07/1982
2123;2;03/06/1988
2124;2;03/11/1989
2125;1;03/11/1996
2126;2;31/12/1993
2127;1;05/05/1994
2128;1;04/02/1982
2129;2;20/01/1983
2130;2;18/03/1989
2131;1;18/06/1990
2132;2;05/02/2001
2133;1;04/05/1989
2134;2;05/12/2000
2135;2;09/09/2002
2136;1;03/02/1986
2137;1;08/12/1998
2138;2;30/08/1988
2139;2;12/02/2002
2140;2;11/09/1980
2141;1;06/11/1998
2142;1;11/10/1984
2143;1;07/01/1989
2144;1;04/10/1993
2145;2;18/11/1996
2146;1;09/10/1995
2147;1;07/10/1991
2148;1;16/05/1990
2149;1;24/04/1997
2150;2;23/10/1986
2151;2;06/02/2002
2152;1;04/05/1990
2153;1;14/09/1991
2154;2;11/10/1995
2155;1;11/12/1992
2156;1;01/03/1997
2157;2;11/03/1984
2158;1;20/08/1997
2159;2;12/04/1983
2160;1;26/09/1999
2161;2;01/04/1992
2162;2;15/10/1985
2163;2;15/10/1992
2164;1;08/03/1990
2165;2;27/06/1985
2166;2;28/11/1986
2167;1;08/02/1991
2168;1;07/10/1990
2169;2;17/02/1995
2170;1;14/08/1996
2171;1;28/04/1981
2172;2;18/03/1985
2173;1;15/03/1989
2174;2;30/12/1992
2175;2;04/03/1981
2176;2;27/02/1998
2177;2;29/04/1981
2178;1;29/09/1985
2179;1;07/12/1980
2180;1;19/10/1991
2181;2;25/05/1980
2182;2;02/10/1983
2183;2;01/08/1992
2184;2;01/03/1988
2185;1;14/05/1995
2186;1;21/11/1995
2187;2;29/03/1992
2188;1;06/09/1994
2189;1;21/02/1996
2190;1;29/11/1993
2191;1;17/04/1984
2192;2;29/10/1980
2193;1;28/10/1995
2194;1;12/03/1986
2195;2;05/12/2000
2196;1;29/07/1994
2197;2;19/02/1998
2198;1;05/12/1982
2199;1;04/05/1983
2200;2;28/12/1996
2201;1;19/11/1992
2202;1;01/03/1999
2203;1;22/03/1998
2204;2;20/11/1984
2205;1;15/05/1988
2206;1;08/06/1983
2207;1;09/06/1995
2208;1;04/04/1990
2209;1;07/09/1998
2210;2;28/06/1996
2211;1;23/02/1981
2212;2;01/02/2002
2213;1;28/05/2001
2214;2;16/04/1996
2215;1;19/04/2001
2216;1;13/05/1995
2217;2;22/01/1997
2218;2;03/04/1983
2219;2;28/06/2002
2220;2;10/10/1984
2221;2;16/03/2001
2222;1;22/03/1991
2223;2;08/04/1992
2224;1;30/01/1987
2225;2;07/04/1988
2226;2;07/05/1981
2227;2;17/01/1986
2228;1;04/02/1995
2229;1;29/09/2001
2230;2;09/09/1985
2231;2;30/03/1996
2232;2;13/05/1986
2233;1;27/01/2002
2234;2;25/06/1991
2235;2;01/04/1985
2236;2;11/08/1993
2237;2;24/06/2001
2238;2;04/11/1996
2239;1;19/03/1996
2240;2;03/08/1997
2241;1;17/07/2002
2242;2;01/01/1980
2243;2;20/01/1992
2244;1;19/01/1998
2245;1;30/03/1980
2246;1;15/05/2001
2247;1;16/09/1985
2248;1;04/12/1990
2249;1;26/10/1995
2250;1;14/02/2002
2251;1;22/07/1988
2252;1;25/11/1996
2253;1;16/02/1989
2254;2;24/07/1996
2255;1;07/02/1998
2256;1;24/05/1996
2257;1;26/02/1985
2258;1;24/07/1998
2259;1;14/07/1989
2260;2;27/07/1981
2261;2;06/02/1981
2262;2;22/11/1989
2263;1;03/11/1997
2264;2;29/02/1980
2265;1;01/10/1989
2266;2;19/03/1987
2267;1;25/06/1999
2268;1;17/11/1992
2269;2;31/08/1989
2270;1;15/02/1986
2271;2;10/06/1995
2272;1;03/04/1989
2273;2;18/09/1982
2274;2;09/10/1995
2275;2;01/05/2000
2276;1;28/07/1984
2277;2;15/01/1983
2278;2;27/01/2000
2279;2;25/01/2001
2280;2;15/09/2001
2281;2;01/08/1999
2282;2;26/12/1988
2283;1;02/05/1991
2284;2;11/04/1990
2285;2;18/06/1992
2286;1;28/08/1986
2287;1;06/09/1981
2288;2;24/12/1990
2289;1;08/09/1994
2290;1;21/07/1984
2291;1;07/08/1980
2292;1;13/08/1982
2293;1;02/07/1995
2294;2;11/02/1994
2295;2;16/10/1988
2296;2;16/04/2000
2297;2;20/11/1988
2298;2;17/02/1981
2299;1;13/08/1991
2300;1;29/03/1987
2301;1;16/11/1993
2302;2;10/09/1986
2303;1;16/12/1981
2304;1;10/12/1991
2305;1;16/04/1988
2306;2;23/04/1983
2307;2;27/03/1983
2308;2;13/02/1988
2309;1;14/09/2000
2310;1;29/07/1985
2311;2;23/10/1994
2312;2;26/12/1999
2313;1;12/11/2001
2314;2;16/05/1990
2315;2;15/06/1990
2316;1;26/01/1998
2317;1;02/08/1980
2318;1;03/05/1990
2319;2;07/03/1981
2320;2;12/05/1996
2321;1;24/03/1984
2322;2;25/12/1996
2323;2;12/09/1984
2324;1;22/09/2001
2325;2;17/04/1991
2326;2;15/09/1991
2327;2;26/12/1982
2328;1;29/12/2002
2329;2;15/01/1992
2330;1;21/03/1988
2331;2;23/05/1988
2332;1;26/12/1993
2333;2;29/12/1988
2334;2;14/11/1999
2335;2;20/04/1991
2336;1;02/11/1988
2337;2;19/12/1996
2338;1;16/12/1997
2339;2;10/10/1987
2340;1;30/12/1999
2341;2;23/09/1992
2342;2;03/03/1993
2343;1;03/04/1991
2344;1;26/04/1993
2345;2;15/05/1996
2346;1;06/11/1982
2347;2;11/05/1989
2348;2;05/04/1993
2349;2;16/08/1985
2350;2;02/10/1990
2351;2;03/09/1987
2352;1;06/03/1993
2353;1;19/10/1985
2354;1;17/03/2001
2355;1;24/02/1984
2356;2;04/07/1983
2357;2;05/02/1997
2358;1;08/03/1985
2359;2;08/02/1988
2360;2;26/10/1995
2361;2;10/12/1985
2362;2;05/04/1981
2363;1;05/01/2000
2364;1;18/01/1986
2365;1;07/10/1992
2366;1;27/11/1996
2367;1;13/06/1991
2368;1;07/05/2002
2369;1;19/01/1996
2370;1;27/04/2001
2371;2;03/11/1996
2372;2;23/11/1990
2373;2;29/05/1992
2374;1;07/11/2000
2375;1;25/10/1993
2376;1;20/11/1990
2377;1;22/06/1986
2378;2;17/03/1987
2379;2;31/01/1993
2380;1;02/04/1990
2381;1;13/01/2001
2382;2;14/11/1986
2383;2;16/01/1995
2384;1;30/10/1989
2385;2;15/06/1986
2386;1;16/07/1998
2387;1;17/09/1982
2388;1;13/06/2000
2389;2;09/12/1988
2390;1;08/11/2001
2391;1;17/02/1992
2392;2;10/06/1996
2393;1;02/02/1994
2394;2;09/01/1985
2395;2;05/09/1986
2396;1;07/03/2000
2397;1;16/07/1989
2398;1;16/01/1994
2399;1;25/09/1984
2400;2;11/07/1984
2401;1;03/12/1982
2402;1;09/04/1992
2403;2;08/05/2002
2404;2;19/10/1988
2405;2;14/11/1986
2406;1;14/10/1989
2407;2;02/05/1991
2408;1;17/11/1989
2409;2;16/01/1985
2410;2;24/01/1995
2411;2;04/09/1991
